{153, -54, 33, 33, 343, 289, 15506}
{154, 71, 33, 43, 289, 360, 15666}
{155, 68, 43, 38, 360, 428, 15866}

{156, -1, 38, 42, 428, 427, 16094}
{157, 33, 42, 43, 427, 460, 16293}
{158, 25, 43, 37, 460, 485, 16554}
{159, -35, 37, 36, 485, 450, 16778}
{160, -25, 36, 33, 450, 425, 17004}
{161, 36, 33, 39, 425, 461, 17203}
{162, 31, 39, 44, 461, 492, 17465}
{163, -124, 44, 33, 492, 368, 17695}
{164, -59, 33, 33, 368, 309, 17833}
{165, 76, 33, 43, 309, 385, 18004}
{166, 73, 43, 38, 385, 458, 18218}

{167, -1, 38, 42, 458, 457, 18462}
{168, 35, 42, 43, 457, 492, 18675}
{169, 27, 43, 37, 492, 519, 18954}
{170, -37, 37, 36, 519, 482, 19194}
{171, -27, 36, 33, 482, 455, 19436}
{172, 38, 33, 39, 455, 493, 19649}
{173, 33, 39, 44, 493, 526, 19929}
{174, -133, 44, 33, 526, 393, 20175}
{175, -64, 33, 33, 393, 329, 20322}
{176, 81, 33, 43, 329, 410, 20504}
{177, 78, 43, 38, 410, 488, 20732}

{178, -1, 38, 42, 488, 487, 20992}
{179, 37, 42, 43, 487, 524, 21219}
{180, 29, 43, 37, 524, 553, 21516}
{181, -39, 37, 36, 553, 514, 21772}
{182, -29, 36, 33, 514, 485, 22030}
{183, 40, 33, 39, 485, 525, 22257}
{184, 35, 39, 44, 525, 560, 22555}
{185, -142, 44, 33, 560, 418, 22817}
{186, -69, 33, 33, 418, 349, 22973}
{187, 86, 33, 43, 349, 435, 23166}
{188, 83, 43, 38, 435, 518, 23408}

{189, -1, 38, 42, 518, 517, 23684}
{190, 39, 42, 43, 517, 556, 23925}
{191, 31, 43, 37, 556, 587, 24240}
{192, -41, 37, 36, 587, 546, 24512}
{193, -31, 36, 33, 546, 515, 24786}
{194, 42, 33, 39, 515, 557, 25027}
{195, 37, 39, 44, 557, 594, 25343}
{196, -151, 44, 33, 594, 443, 25621}
{197, -74, 33, 33, 443, 369, 25786}
{198, 91, 33, 43, 369, 460, 25990}
{199, 88, 43, 38, 460, 548, 26246}

{200, -1, 38, 42, 548, 547, 26538}
{201, 41, 42, 43, 547, 588, 26793}
{202, 33, 43, 37, 588, 621, 27126}
{203, -43, 37, 36, 621, 578, 27414}
{204, -33, 36, 33, 578, 545, 27704}
{205, 44, 33, 39, 545, 589, 27959}
{206, 39, 39, 44, 589, 628, 28293}
{207, -160, 44, 33, 628, 468, 28587}
{208, -79, 33, 33, 468, 389, 28761}
{209, 96, 33, 43, 389, 485, 28976}
{210, 93, 43, 38, 485, 578, 29246}

{211, -1, 38, 42, 578, 577, 29554}
{212, 43, 42, 43, 577, 620, 29823}
{213, 35, 43, 37, 620, 655, 30174}
{214, -45, 37, 36, 655, 610, 30478}
{215, -35, 36, 33, 610, 575, 30784}
{216, 46, 33, 39, 575, 621, 31053}
{217, 41, 39, 44, 621, 662, 31405}
{218, -169, 44, 33, 662, 493, 31715}
{219, -84, 33, 33, 493, 409, 31898}
{220, 101, 33, 43, 409, 510, 32124}
{221, 98, 43, 38, 510, 608, 32408}

{222, -1, 38, 42, 608, 607, 32732}
{223, 45, 42, 43, 607, 652, 33015}
{224, 37, 43, 37, 652, 689, 33384}
{225, -47, 37, 36, 689, 642, 33704}
{226, -37, 36, 33, 642, 605, 34026}
{227, 48, 33, 39, 605, 653, 34309}
{228, 43, 39, 44, 653, 696, 34679}
{229, -178, 44, 33, 696, 518, 35005}
{230, -89, 33, 33, 518, 429, 35197}
{231, 106, 33, 43, 429, 535, 35434}
{232, 103, 43, 38, 535, 638, 35732}

{233, -1, 38, 42, 638, 637, 36072}
{234, 47, 42, 43, 637, 684, 36369}
{235, 39, 43, 37, 684, 723, 36756}
{236, -49, 37, 36, 723, 674, 37092}
{237, -39, 36, 33, 674, 635, 37430}
{238, 50, 33, 39, 635, 685, 37727}
{239, 45, 39, 44, 685, 730, 38115}
{240, -187, 44, 33, 730, 543, 38457}
{241, -94, 33, 33, 543, 449, 38658}
{242, 111, 33, 43, 449, 560, 38906}
{243, 108, 43, 38, 560, 668, 39218}

{244, -1, 38, 42, 668, 667, 39574}
{245, 49, 42, 43, 667, 716, 39885}
{246, 41, 43, 37, 716, 757, 40290}
{247, -51, 37, 36, 757, 706, 40642}
{248, -41, 36, 33, 706, 665, 40996}
{249, 52, 33, 39, 665, 717, 41307}
{250, 47, 39, 44, 717, 764, 41713}
{251, -196, 44, 33, 764, 568, 42071}
{252, -99, 33, 33, 568, 469, 42281}
{253, 116, 33, 43, 469, 585, 42540}
{254, 113, 43, 38, 585, 698, 42866}

{255, -1, 38, 42, 698, 697, 43238}
{256, 51, 42, 43, 697, 748, 43563}
{257, 43, 43, 37, 748, 791, 43986}
{258, -53, 37, 36, 791, 738, 44354}
{259, -43, 36, 33, 738, 695, 44724}
{260, 54, 33, 39, 695, 749, 45049}
{261, 49, 39, 44, 749, 798, 45473}
{262, -205, 44, 33, 798, 593, 45847}
{263, -104, 33, 33, 593, 489, 46066}
{264, 121, 33, 43, 489, 610, 46336}
{265, 118, 43, 38, 610, 728, 46676}

{266, -1, 38, 42, 728, 727, 47064}
{267, 53, 42, 43, 727, 780, 47403}
{268, 45, 43, 37, 780, 825, 47844}
{269, -55, 37, 36, 825, 770, 48228}
{270, -45, 36, 33, 770, 725, 48614}
{271, 56, 33, 39, 725, 781, 48953}
{272, 51, 39, 44, 781, 832, 49395}
{273, -214, 44, 33, 832, 618, 49785}
{274, -109, 33, 33, 618, 509, 50013}
{275, 126, 33, 43, 509, 635, 50294}
{276, 123, 43, 38, 635, 758, 50648}

{277, -1, 38, 42, 758, 757, 51052}
{278, 55, 42, 43, 757, 812, 51405}
{279, 47, 43, 37, 812, 859, 51864}
{280, -57, 37, 36, 859, 802, 52264}
{281, -47, 36, 33, 802, 755, 52666}
{282, 58, 33, 39, 755, 813, 53019}
{283, 53, 39, 44, 813, 866, 53479}
{284, -223, 44, 33, 866, 643, 53885}
{285, -114, 33, 33, 643, 529, 54122}
{286, 131, 33, 43, 529, 660, 54414}
{287, 128, 43, 38, 660, 788, 54782}

{288, -1, 38, 42, 788, 787, 55202}
{289, 57, 42, 43, 787, 844, 55569}
{290, 49, 43, 37, 844, 893, 56046}
{291, -59, 37, 36, 893, 834, 56462}
{292, -49, 36, 33, 834, 785, 56880}
{293, 60, 33, 39, 785, 845, 57247}
{294, 55, 39, 44, 845, 900, 57725}
{295, -232, 44, 33, 900, 668, 58147}
{296, -119, 33, 33, 668, 549, 58393}
{297, 136, 33, 43, 549, 685, 58696}
{298, 133, 43, 38, 685, 818, 59078}

{299, -1, 38, 42, 818, 817, 59514}
{300, 59, 42, 43, 817, 876, 59895}
{301, 51, 43, 37, 876, 927, 60390}
{302, -61, 37, 36, 927, 866, 60822}
{303, -51, 36, 33, 866, 815, 61256}
{304, 62, 33, 39, 815, 877, 61637}
{305, 57, 39, 44, 877, 934, 62133}
{306, -241, 44, 33, 934, 693, 62571}
{307, -124, 33, 33, 693, 569, 62826}
{308, 141, 33, 43, 569, 710, 63140}
{309, 138, 43, 38, 710, 848, 63536}

{310, -1, 38, 42, 848, 847, 63988}
{311, 61, 42, 43, 847, 908, 64383}
{312, 53, 43, 37, 908, 961, 64896}
{313, -63, 37, 36, 961, 898, 65344}
{314, -53, 36, 33, 898, 845, 65794}
{315, 64, 33, 39, 845, 909, 66189}
{316, 59, 39, 44, 909, 968, 66703}
{317, -250, 44, 33, 968, 718, 67157}
{318, -129, 33, 33, 718, 589, 67421}
{319, 146, 33, 43, 589, 735, 67746}
{320, 143, 43, 38, 735, 878, 68156}

{321, -1, 38, 42, 878, 877, 68624}
{322, 63, 42, 43, 877, 940, 69033}
{323, 55, 43, 37, 940, 995, 69564}
{324, -65, 37, 36, 995, 930, 70028}
{325, -55, 36, 33, 930, 875, 70494}
{326, 66, 33, 39, 875, 941, 70903}
{327, 61, 39, 44, 941, 1002, 71435}
{328, -259, 44, 33, 1002, 743, 71905}
{329, -134, 33, 33, 743, 609, 72178}
{330, 151, 33, 43, 609, 760, 72514}
{331, 148, 43, 38, 760, 908, 72938}

{332, -1, 38, 42, 908, 907, 73422}
{333, 65, 42, 43, 907, 972, 73845}
{334, 57, 43, 37, 972, 1029, 74394}
{335, -67, 37, 36, 1029, 962, 74874}
{336, -57, 36, 33, 962, 905, 75356}
{337, 68, 33, 39, 905, 973, 75779}
{338, 63, 39, 44, 973, 1036, 76329}
{339, -268, 44, 33, 1036, 768, 76815}
{340, -139, 33, 33, 768, 629, 77097}
{341, 156, 33, 43, 629, 785, 77444}
{342, 153, 43, 38, 785, 938, 77882}

{343, -1, 38, 42, 938, 937, 78382}
{344, 67, 42, 43, 937, 1004, 78819}
{345, 59, 43, 37, 1004, 1063, 79386}
{346, -69, 37, 36, 1063, 994, 79882}
{347, -59, 36, 33, 994, 935, 80380}
{348, 70, 33, 39, 935, 1005, 80817}
{349, 65, 39, 44, 1005, 1070, 81385}
{350, -277, 44, 33, 1070, 793, 81887}
{351, -144, 33, 33, 793, 649, 82178}
{352, 161, 33, 43, 649, 810, 82536}
{353, 158, 43, 38, 810, 968, 82988}

{354, -1, 38, 42, 968, 967, 83504}
{355, 69, 42, 43, 967, 1036, 83955}
{356, 61, 43, 37, 1036, 1097, 84540}
{357, -71, 37, 36, 1097, 1026, 85052}
{358, -61, 36, 33, 1026, 965, 85566}
{359, 72, 33, 39, 965, 1037, 86017}
{360, 67, 39, 44, 1037, 1104, 86603}
{361, -286, 44, 33, 1104, 818, 87121}
{362, -149, 33, 33, 818, 669, 87421}
{363, 166, 33, 43, 669, 835, 87790}
{364, 163, 43, 38, 835, 998, 88256}

{365, -1, 38, 42, 998, 997, 88788}
{366, 71, 42, 43, 997, 1068, 89253}
{367, 63, 43, 37, 1068, 1131, 89856}
{368, -73, 37, 36, 1131, 1058, 90384}
{369, -63, 36, 33, 1058, 995, 90914}
{370, 74, 33, 39, 995, 1069, 91379}
{371, 69, 39, 44, 1069, 1138, 91983}
{372, -295, 44, 33, 1138, 843, 92517}
{373, -154, 33, 33, 843, 689, 92826}
{374, 171, 33, 43, 689, 860, 93206}
{375, 168, 43, 38, 860, 1028, 93686}

{376, -1, 38, 42, 1028, 1027, 94234}
{377, 73, 42, 43, 1027, 1100, 94713}
{378, 65, 43, 37, 1100, 1165, 95334}
{379, -75, 37, 36, 1165, 1090, 95878}
{380, -65, 36, 33, 1090, 1025, 96424}
{381, 76, 33, 39, 1025, 1101, 96903}
{382, 71, 39, 44, 1101, 1172, 97525}
{383, -304, 44, 33, 1172, 868, 98075}
{384, -159, 33, 33, 868, 709, 98393}
{385, 176, 33, 43, 709, 885, 98784}
{386, 173, 43, 38, 885, 1058, 99278}

{387, -1, 38, 42, 1058, 1057, 99842}
{388, 75, 42, 43, 1057, 1132, 100335}
{389, 67, 43, 37, 1132, 1199, 100974}
{390, -77, 37, 36, 1199, 1122, 101534}
{391, -67, 36, 33, 1122, 1055, 102096}
{392, 78, 33, 39, 1055, 1133, 102589}
{393, 73, 39, 44, 1133, 1206, 103229}
{394, -313, 44, 33, 1206, 893, 103795}
{395, -164, 33, 33, 893, 729, 104122}
{396, 181, 33, 43, 729, 910, 104524}
{397, 178, 43, 38, 910, 1088, 105032}

{398, -1, 38, 42, 1088, 1087, 105612}
{399, 77, 42, 43, 1087, 1164, 106119}
{400, 69, 43, 37, 1164, 1233, 106776}
{401, -79, 37, 36, 1233, 1154, 107352}
{402, -69, 36, 33, 1154, 1085, 107930}
{403, 80, 33, 39, 1085, 1165, 108437}
{404, 75, 39, 44, 1165, 1240, 109095}
{405, -322, 44, 33, 1240, 918, 109677}
{406, -169, 33, 33, 918, 749, 110013}
{407, 186, 33, 43, 749, 935, 110426}
{408, 183, 43, 38, 935, 1118, 110948}

{409, -1, 38, 42, 1118, 1117, 111544}
{410, 79, 42, 43, 1117, 1196, 112065}
{411, 71, 43, 37, 1196, 1267, 112740}
{412, -81, 37, 36, 1267, 1186, 113332}
{413, -71, 36, 33, 1186, 1115, 113926}
{414, 82, 33, 39, 1115, 1197, 114447}
{415, 77, 39, 44, 1197, 1274, 115123}
{416, -331, 44, 33, 1274, 943, 115721}
{417, -174, 33, 33, 943, 769, 116066}
{418, 191, 33, 43, 769, 960, 116490}
{419, 188, 43, 38, 960, 1148, 117026}

{420, -1, 38, 42, 1148, 1147, 117638}
{421, 81, 42, 43, 1147, 1228, 118173}
{422, 73, 43, 37, 1228, 1301, 118866}
{423, -83, 37, 36, 1301, 1218, 119474}
{424, -73, 36, 33, 1218, 1145, 120084}
{425, 84, 33, 39, 1145, 1229, 120619}
{426, 79, 39, 44, 1229, 1308, 121313}
{427, -340, 44, 33, 1308, 968, 121927}
{428, -179, 33, 33, 968, 789, 122281}
{429, 196, 33, 43, 789, 985, 122716}
{430, 193, 43, 38, 985, 1178, 123266}

{431, -1, 38, 42, 1178, 1177, 123894}
{432, 83, 42, 43, 1177, 1260, 124443}
{433, 75, 43, 37, 1260, 1335, 125154}
{434, -85, 37, 36, 1335, 1250, 125778}
{435, -75, 36, 33, 1250, 1175, 126404}
{436, 86, 33, 39, 1175, 1261, 126953}
{437, 81, 39, 44, 1261, 1342, 127665}
{438, -349, 44, 33, 1342, 993, 128295}
{439, -184, 33, 33, 993, 809, 128658}
{440, 201, 33, 43, 809, 1010, 129104}
{441, 198, 43, 38, 1010, 1208, 129668}

{442, -1, 38, 42, 1208, 1207, 130312}
{443, 85, 42, 43, 1207, 1292, 130875}
{444, 77, 43, 37, 1292, 1369, 131604}
{445, -87, 37, 36, 1369, 1282, 132244}
{446, -77, 36, 33, 1282, 1205, 132886}
{447, 88, 33, 39, 1205, 1293, 133449}
{448, 83, 39, 44, 1293, 1376, 134179}
{449, -358, 44, 33, 1376, 1018, 134825}
{450, -189, 33, 33, 1018, 829, 135197}
{451, 206, 33, 43, 829, 1035, 135654}
{452, 203, 43, 38, 1035, 1238, 136232}

{453, -1, 38, 42, 1238, 1237, 136892}
{454, 87, 42, 43, 1237, 1324, 137469}
{455, 79, 43, 37, 1324, 1403, 138216}
{456, -89, 37, 36, 1403, 1314, 138872}
{457, -79, 36, 33, 1314, 1235, 139530}
{458, 90, 33, 39, 1235, 1325, 140107}
{459, 85, 39, 44, 1325, 1410, 140855}
{460, -367, 44, 33, 1410, 1043, 141517}
{461, -194, 33, 33, 1043, 849, 141898}
{462, 211, 33, 43, 849, 1060, 142366}
{463, 208, 43, 38, 1060, 1268, 142958}

{464, -1, 38, 42, 1268, 1267, 143634}
{465, 89, 42, 43, 1267, 1356, 144225}
{466, 81, 43, 37, 1356, 1437, 144990}
{467, -91, 37, 36, 1437, 1346, 145662}
{468, -81, 36, 33, 1346, 1265, 146336}
{469, 92, 33, 39, 1265, 1357, 146927}
{470, 87, 39, 44, 1357, 1444, 147693}
{471, -376, 44, 33, 1444, 1068, 148371}
{472, -199, 33, 33, 1068, 869, 148761}
{473, 216, 33, 43, 869, 1085, 149240}
{474, 213, 43, 38, 1085, 1298, 149846}

156896 - 150538 = 6358
157604 - 150538 = 7066

#
146
162

475 -> 497 = 150538 + 7066 * 2 + 162
475 + 11 * n = 150538 + 7066 * n + 162 * (n - 1)

497 -> 500 = 164832 + 1599

1298 + (30 * n) + 90 + (2 * n)
1298 + (30 * n) + 173 + (34 * n)

605 + (14 * n)

# 605

{475, -1, 38, 42, 1298, 1297, 150538}
{476, 91, 42, 43, 1297, 1388, 151143}
{477, 83, 43, 37, 1388, 1471, 151926}
{478, -93, 37, 36, 1471, 1378, 152614}
{479, -83, 36, 33, 1378, 1295, 153304}
{480, 94, 33, 39, 1295, 1389, 153909}
{481, 89, 39, 44, 1389, 1478, 154693}
{482, -385, 44, 33, 1478, 1093, 155387}
{483, -204, 33, 33, 1093, 889, 155786}
{484, 221, 33, 43, 889, 1110, 156276}
{485, 218, 43, 38, 1110, 1328, 156896}

# 1358 -> 1328 = 30

486 == 157604

164108 - 157604 = 6504
164832 - 157604 = 7228

# Cycle of 11
146
162


486 -> 500 = 157604

486 -> 497 = 157604 + 7228

{486, -1, 38, 42, 1328, 1327, 157604}
{487, 93, 42, 43, 1327, 1420, 158223}
{488, 85, 43, 37, 1420, 1505, 159024}
{489, -95, 37, 36, 1505, 1410, 159728}
{490, -85, 36, 33, 1410, 1325, 160434}
{491, 96, 33, 39, 1325, 1421, 161053}
{492, 91, 39, 44, 1421, 1512, 161855}
{493, -394, 44, 33, 1512, 1118, 162565}
{494, -209, 33, 33, 1118, 909, 162973}
{495, 226, 33, 43, 909, 1135, 163474}
{496, 223, 43, 38, 1135, 1358, 164108}

171482 - 164832 = 6650
172222 - 164832 = 7390
# 6650

# 1358 -> 1388 = 30
{497, -1, 38, 42, 1358, 1357, 164832}
{498, 95, 42, 43, 1357, 1452, 165465}
{499, 87, 43, 37, 1452, 1539, 166284}
{500, -97, 37, 36, 1539, 1442, 167004}
{501, -87, 36, 33, 1442, 1355, 167726}
{502, 98, 33, 39, 1355, 1453, 168359}
{503, 93, 39, 44, 1453, 1546, 169179}
{504, -403, 44, 33, 1546, 1143, 169905}
{505, -214, 33, 33, 1143, 929, 170322}
{506, 231, 33, 43, 929, 1160, 170834}
{507, 228, 43, 38, 1160, 1388, 171482}



{508, -1, 38, 42, 1388, 1387, 172222}
{509, 97, 42, 43, 1387, 1484, 172869}
{510, 89, 43, 37, 1484, 1573, 173706}
{511, -99, 37, 36, 1573, 1474, 174442}
{512, -89, 36, 33, 1474, 1385, 175180}
{513, 100, 33, 39, 1385, 1485, 175827}
{514, 95, 39, 44, 1485, 1580, 176665}
{515, -412, 44, 33, 1580, 1168, 177407}
{516, -219, 33, 33, 1168, 949, 177833}
{517, 236, 33, 43, 949, 1185, 178356}
{518, 233, 43, 38, 1185, 1418, 179018}

{519, -1, 38, 42, 1418, 1417, 179774}
